,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,634029022,False,0.305681377649307,4230,1760,7380,0.000520705700526152,6.09811170678679e-05,0.0163094628643756,267.451034821554,0.000248037301367187,127649713,943,466277072896.0,3320362752.0,54153333.0,202479.4296875,4.0674443712
1,3,634027995,False,0.271851509809494,3350,1350,6730,7.80842110496054e-05,1.4539235768894e-05,0.00295820243942185,203.46340663591,3.71952851074219e-05,127649713,656,174936875008.0,2088383360.0,6177860.75,30363.498046875,2.558269616
2,3,634028448,False,0.448002696037292,8760,5870,8460,0.0039112996963597,9.13245625960605e-05,0.0211617784234401,231.720556024355,0.00186314115736214,127649713,822,1531923398656.0,16654134592.0,352431106.070053,1520931.55703032,20.4013148752
3,1,634026550,False,0.649609386920929,7020,6930,5130,0.0104376874183082,0.0164153072983027,4.14798164367676,252.689849853516,0.00497197518125,127649713,693,25269176320.0,247254304.0,1025606272.0,4058755.25,0.3028865224
4,3,634027959,False,0.273968458175659,5980,6610,8030,0.000959712801099448,0.00129790727595763,0.330232054982206,254.434242799473,0.000457157609436035,127649713,619,34603113728.0,287532008.0,94952285.875,373189.885253906,0.3522267098
5,1,634026092,False,0.261744320392609,6950,2520,1830,8.95593588541795e-05,3.54105832229834e-05,0.0105405999347568,297.668090820312,4.26614528320312e-05,127649713,1090,156874276864.0,983482176.0,10366492.0,34825.67578125,1.2047656656
6,3,634028307,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,127649713,759,10649212416.0,66778200.0,0.0,0.0,0.081803295
7,3,634028054,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,127649713,720,18454373200.0,187204692.5,0.0,0.0,0.2293257483125
8,3,634027541,False,0.401126712560654,4030,2960,6430,0.00112641637905426,8.7850870801146e-05,0.0245586698328731,279.549532166422,0.000536566583761427,127649713,31,545991789712.0,4985875880.0,122446479.564606,438013.53776443,6.107697953
9,2,634025626,False,0.305681377649307,4230,1760,7380,0.000145891104461636,3.41713275702205e-05,0.0093123447149992,272.519256591797,6.94949869140625e-05,127649713,943,221414850560.0,1660181376.0,15460181.0,56730.6015625,2.0337221856
10,3,634027685,False,0.624746084213257,8400,3250,7480,0.00964525395871311,0.00326588493436703,0.882866156251574,270.32984137351,0.00459450081015625,127649713,215,83722387456.0,1148421632.0,1013902592.0,3750612.90625,1.4068164992
11,1,634026852,False,0.165628388524055,7640,890,4000,5.88422360255205e-05,0.000223538620048203,0.0552904345095158,247.341751098633,2.80294020507812e-05,127649713,433,13959206912.0,102358800.0,5659462.5,22881.14453125,0.12538953
12,1,634026249,False,0.209832727909088,7530,4560,4000,3.77103990101228e-05,4.89525791875154e-05,0.0133205871547833,272.112059790724,1.79632863525391e-05,127649713,932,3045833216.0,299553312.0,3990226.0,14663.9072265625,0.3669528072
13,3,634028708,False,0.198452696204185,4680,2560,3120,3.36193148266749e-05,1.54197582181834e-05,0.00400694206236669,259.857645345022,1.60145051513672e-05,127649713,945,79298883584.0,847812608.0,3397136.0,13073.0654296875,1.0385704448
14,2,634025754,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,127649713,1056,379393474560.0,2562201088.0,0.0,0.0,3.1386963328
15,3,634027777,False,0.465373784303665,8420,2700,5450,0.002194359128206,0.0339991100920813,6.91956585144278,203.521969625153,0.00104527935039062,127649713,336,1955000064.0,25097400.0,173663112.0,853289.265625,0.030744315
16,2,634025187,False,0.424567431211472,7380,5720,9160,0.00357925486549731,0.00434865523129702,1.25319170951843,288.179138183594,0.00170497215,127649713,311,41511616512.0,320056192.0,401091776.0,1391814.0,0.3920688352
17,2,634025323,False,0.123577386140823,8720,880,7330,9.02971140169045e-06,7.43998667950385e-06,0.00191925849767063,257.965313695779,4.30128812866211e-06,127649713,533,42981950400.0,471943804.0,905782.15625,3511.25561523438,0.5781311599
18,1,634025888,False,0.110984988510609,8280,1700,3830,3.74422721199728e-05,2.43624272115994e-05,0.00644099293276668,264.382232666016,1.78355645507812e-05,127649713,484682470,77593747456.0,597627008.0,3849311.25,14559.64453125,0.7320930848
19,3,634027711,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,127649713,312782604,17692295680.0,153666000.0,0.0,0.0,0.18824085
20,2,634025388,False,0.239711597561836,3390,4340,6380,5.78348986311681e-05,0.000106075742223766,0.0290441252291203,273.805541992188,2.75495585449219e-05,127649713,620,25976737792.0,212012992.0,6157732.0,22489.435546875,0.2597159152
21,2,634025618,False,0.124836087226868,5150,1180,5710,3.73979187363084e-05,5.33403072040528e-05,0.0109748328104615,205.751220703125,1.78144368896484e-05,127649713,935,25101588480.0,272634304.0,2992116.0,14542.3974609375,0.3339770224
22,1,634026724,False,0.543027997016907,4890,5430,5650,0.00700231493946398,0.0145745053887367,5.06357669830322,347.427001953125,0.00333554116875,127649713,564,20924336128.0,186825600.0,946005760.0,2722890.75,0.22886136
23,3,634028522,False,0.0643158480525017,10630,4080,7340,1.51428861485891e-06,7.69110077670094e-06,0.00212862757179877,276.7650084949,7.21328883361816e-07,127649713,850,148582660.0,76561200.0,162970.28125,588.839904785156,0.09378747
24,1,634026996,False,0.213111087679863,6410,850,3910,0.000739400303404165,2.62912915336354e-05,0.00631932735287306,240.358194073065,0.000352212114638138,127649713,322,1344083223520.0,10935944064.0,69107810.453125,287520.093582153,13.3965314784
25,1,634026880,False,0.405923217535019,7560,4850,5470,0.00166063098693473,0.00700022964988336,1.74210182185971,248.863524340054,0.000791038830859375,127649713,406,6034461696.0,92246400.0,160702621.5,645745.984375,0.11300184
26,3,634027946,False,0.132603377103806,3520,4240,6590,2.16111378465586e-05,3.91040823759507e-05,0.00752047690564888,192.319482997868,1.02944298583984e-05,127649713,608,15045838336.0,214903808.0,1616179.125,8403.6162109375,0.2632571648
27,2,634025799,False,0.341946244239807,9770,6410,6280,0.000429458607651003,0.000157981223310344,0.0400076471269131,253.243041992188,0.00020457189921875,127649713,1093,52074192896.0,1057071616.0,42290948.0,166997.46875,1.2949127296
28,2,634025468,False,0.125643640756607,7200,3880,9780,7.6936196505638e-05,0.000127002800581977,0.0293449461460114,231.057464599609,3.66484302734375e-05,127649713,729,23853391872.0,235562400.0,6912566.0,29917.0859375,0.28856394
29,1,634026878,False,0.0875741839408875,9550,1700,1880,9.3641392044211e-06,6.60216965275958e-06,0.00154017706199333,233.283472403586,4.46059226074219e-06,127649713,409,73354895360.0,551530784.0,849455.0625,3641.2998046875,0.6756252104
30,3,634027651,False,0.488582193851471,8860,4700,5560,0.00921528668912474,0.00542818698986203,1.31150953310801,241.61097168492,0.00438968661066284,127649713,165,58413212448.0,660150000.0,865793018.28125,3583417.64135742,0.80868375
31,3,634028835,False,0.122598350048065,5340,900,3880,7.69868225178038e-06,1.11035350924086e-05,0.00354745115662407,319.488444635027,3.66725458908081e-06,127649713,1030,20105447424.0,269614784.0,956445.27734375,2993.67721557617,0.3302781104
32,3,634029057,False,0.215198889374733,9030,5020,5640,6.24155752581576e-05,0.00141412679619676,0.340073399172639,240.482960995614,2.97315562988281e-05,127649713,607344854,1458740224.0,17163000.0,5836679.75,24270.658203125,0.021024675
33,1,634026073,False,0.514692604541779,6050,4300,5320,0.00318666138598765,0.0246837567538023,6.56844806671143,266.104064941406,0.00151796089375,127649713,1113,5240305664.0,50201100.0,329743328.0,1239151.75,0.0614963475
34,2,634025832,False,0.103355154395103,6710,920,7360,1.73402254419462e-05,4.2447165469639e-05,0.0103755351155996,244.434112548828,8.25998778076172e-06,127649713,1111,22490464256.0,158852704.0,1648181.875,6742.84716796875,0.1945945624
35,3,634027680,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,127649713,209,11909213184.0,258809408.0,0.0,0.0,0.3170415248
36,3,634027911,False,0.630849421024323,5090,5000,5770,0.0245476069712376,0.0255464969736482,9.32902043403045,365.178068979617,0.01169321208125,127649713,564,43746531328.0,373651200.0,3485799680.0,9545479.25,0.45772272
37,2,634025692,False,0.218806520104408,4500,5170,9680,8.80866185747167e-05,0.000165636869496666,0.0337755717337132,203.913360595703,4.19599154296875e-05,127649713,996,15198382080.0,206795696.0,6984642.5,34252.9921875,0.2533247276
38,3,634027899,False,0.259803235530853,8760,1670,6960,0.000366553419858308,0.000167163945024917,0.0332517487753169,198.916989966709,0.000174607116796875,127649713,542,54495547392.0,852674432.0,28352916.0,142536.421875,1.0445261792
39,2,634025530,False,0.448002696037292,8760,5870,8460,0.00307755321552174,0.000143714991482348,0.0341664611860608,237.737628020924,0.00146598739675903,127649713,822,752678814720.0,8327067296.0,284506421.5625,1196724.40551758,10.2006574376
