,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,631629498,False,0.00171605753712356,3770,4200,7190,1.96310840515578e-07,2.99443646328901e-07,0.000139861714903355,467.071906911441,1.44381949424744e-08,100147853,488,7675615744.0,39360600.0,5505.041015625,11.7862815856934,0.048216735
1,1,631629052,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,100147853,15,30912196608.0,103478400.0,0.0,0.0,0.12676104
2,2,631626082,False,0.0687610432505608,6720,4810,9540,2.3089443475305e-05,7.06981518305838e-06,0.00232352176681161,328.65380859375,1.69817359619141e-06,100147853,314,43772436480.0,196082096.0,455601.0,1386.26416015625,0.2402005676
3,3,631629148,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,100147853,50,27101301760.0,153635392.0,0.0,0.0,0.1882033552
4,3,631629251,False,0.09999118745327,5650,4280,5690,5.65907468625384e-05,8.4933560643453e-06,0.00235190647752476,276.911324534944,4.16211470031738e-06,100147853,149,81126805504.0,400035584.0,940846.28125,3397.64465332031,0.4900435904
5,2,631626254,False,0.368616670370102,7900,980,7470,0.0113654282304026,0.00666642747819424,4.5614185333252,684.237365722656,0.0008359001875,100147853,433,33507717120.0,102358800.0,466901344.0,682367.5,0.12538953
6,1,631627665,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,100147853,1044,5027883520.0,27514800.0,0.0,0.0,0.03370563
7,2,631626259,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,100147853,436,16896705536.0,121328096.0,0.0,0.0,0.1486269176
8,2,631625622,False,0.14673937857151,7400,6600,6980,0.00012405654028256,0.000153536937432364,0.0380444638431072,247.787063598633,9.12406318359375e-06,100147853,1,9178644480.0,48510900.0,1845571.25,7448.21484375,0.0594258525
9,1,631628536,False,0.226063966751099,7730,1850,5570,0.000280117508289519,3.94475064240396e-05,0.0164183303713799,416.207061767578,2.06019758300781e-05,100147853,542,116866195456.0,426337216.0,6999745.0,16817.939453125,0.5222630896
10,1,631627946,False,0.382314473390579,9220,1720,2410,0.0115863423961486,0.000995593727566302,0.893352270126343,897.306030273438,0.0008521478984375,100147853,778,266668687360.0,698709632.0,624193856.0,695630.9375,0.8559192992
11,3,631629083,True,1.0,9440,1220,8630,0.999987707420906,0.999972595252752,7844.70499455969,7844.91998260899,0.0735467151070312,100147853,8,470996511616.0,60039780.15625,470994363264.0,60038134.78125,0.0735487306914062
12,1,631628196,False,0.174808844923973,3410,6030,5620,0.00108827403033265,0.00020232934912201,0.0328292287886143,162.256393432617,8.00399639648437e-05,100147853,605,73174482944.0,322932608.0,10601629.0,65338.74609375,0.3955924448
