,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,640637112,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,307,46801244160.0,239999392.0,0.0,0.0,0.2939992552
1,1,640636654,False,0.294171780347824,2870,4100,4850,0.0131798350400704,0.00441401870921254,5.76949691772461,1307.0849609375,0.000937070028125,503069254,969,68822827008.0,173301296.0,999861312.0,764955.125,0.2122940876
2,3,640638251,False,0.106035113334656,6280,870,3070,0.000449659694141199,0.000174434307360698,0.123628279228157,708.738327332118,3.19702500793457e-05,503069254,182305693,53515761664.0,149616000.0,18496768.625,26098.1633300781,0.1832796
3,2,640635776,False,0.276934027671814,8730,1030,6590,0.00311712823380557,0.000239487097132951,0.290692687034607,1213.81359863281,0.00022162397578125,503069254,687,351818940416.0,755437504.0,219600160.0,180917.53125,0.9254109424
4,2,640635309,False,0.0010054117301479,5790,6890,7820,1.06147288924313e-07,9.15256919142848e-08,5.52390119992197e-05,603.535583496094,7.54694142341614e-09,503069254,268,33744642048.0,67311904.0,3718.2431640625,6.16076850891113,0.0824570824
5,2,640636036,False,0.0606526918709278,8800,6260,5930,7.54136703322625e-05,1.00789557109238e-05,0.00810623914003372,804.273681640625,5.36181901855469e-06,503069254,931,129283407872.0,434270688.0,3520302.0,4376.9951171875,0.5319815928
6,3,640638249,False,0.0668437033891678,9480,3640,10460,0.000133807288880659,1.09257311781629e-05,0.00679017220944618,621.484466231202,9.51353333129883e-06,503069254,922,234205787648.0,710812808.0,4826541.375,7766.14965820312,0.8707456898
7,1,640636491,False,0.522858202457428,7680,4100,3320,0.0567673186554472,0.00128776456257366,1.43860253636917,1117.13163894964,0.00403608639465618,503069254,290,712206445696.0,2558514576.0,3680685558.37109,3294764.40380096,3.1341803556
8,1,640636619,False,0.678226411342621,7100,3420,2480,0.913130276640508,0.00251795630902052,2.71907138824463,1079.87231445312,0.0649224373,503069254,1009,2540739765333.42,21047986176.0,57230974976.0,52997908.0,25.7837830656
9,1,640636792,False,0.301577210426331,8920,2560,5240,0.00136804065959427,3.75914132746402e-05,0.0453894287347794,1207.44140625,9.72660048828125e-05,503069254,795,511049644032.0,2112206336.0,95871840.0,79400.8203125,2.5874527616
10,3,640637390,False,0.0504829026758671,11590,5370,8180,1.98204578060103e-05,2.08788551334999e-06,0.0014596692995466,699.113667973383,1.40921012268066e-06,503069254,96,145925918720.0,550976384.0,804243.3125,1150.37561035156,0.6749460704
11,3,640638119,False,0.307092040777206,9640,3610,2060,0.00832654947332446,0.000862474759852127,0.877987277120312,1017.98605361025,0.000592007405664062,503069254,743,177167097856.0,560331008.0,491963496.0,483271.3515625,0.6864054848
12,2,640635438,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,412,141222215680.0,279534592.0,0.0,0.0,0.3424298752
13,2,640635519,False,0.110889419913292,2740,4380,5790,0.000741506936037451,0.000227252996410243,0.129992142319679,572.015075683594,5.2720229296875e-05,503069254,484,52432244736.0,189378896.0,24617768.0,43036.921875,0.2319891476
14,3,640638204,False,0.0562155432999134,7530,2400,2060,6.65978259173545e-05,2.07163488510525e-06,0.00225665168975505,1089.30956221101,4.73502334556579e-06,503069254,862,800437633024.0,1865833216.0,4210535.6796875,3865.32518005371,2.2856456896
15,1,640636875,False,0.167961537837982,7030,890,3020,0.000121202141853058,3.68918517779093e-05,0.0357163734734058,968.13720703125,8.61732291259765e-06,503069254,670,89482493952.0,190680304.0,6810409.0,7034.54931640625,0.2335833724
16,3,640637495,False,0.751927435398102,7410,3000,4090,0.454731001471206,0.024423540110502,33.5906923673483,1375.34084802492,0.0323308137804779,503069254,218,294541819904.0,1080617344.0,36298684769.125,26392501.0452881,1.3237562464
17,2,640635733,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,654,165498683392.0,246657600.0,0.0,0.0,0.30215556
18,2,640635961,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,846,56702799872.0,150742800.0,0.0,0.0,0.18465993
19,3,640637532,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,263,33294120960.0,83300400.0,0.0,0.0,0.10204299
20,2,640635618,False,0.142583310604095,9540,2300,8750,0.00043692232207062,6.4812098571565e-05,0.0540539026260376,834.009399414062,3.10646386230469e-05,503069254,579,85846581248.0,391267808.0,21149552.0,25358.888671875,0.4793030648
21,2,640636258,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,1079,24079450112.0,124399800.0,0.0,0.0,0.152389755
22,2,640637193,False,0.23719385266304,9410,2940,9530,0.000797634292055464,0.000570706848520786,0.664979994297028,1165.18664550781,5.67108151367187e-05,503069254,312782648,31192276992.0,81117904.0,53941784.0,46294.54296875,0.0993694324
23,2,640636078,False,0.0108459545299411,12820,7230,7090,2.70258461326713e-06,6.79666129599354e-07,0.000286408001556993,421.395111083984,1.92150435256958e-07,503069254,955,21181673472.0,230786096.0,66098.984375,156.857498168945,0.2827129676
24,3,640638578,False,0.042133517563343,3730,3500,4890,3.48893886173857e-05,0.000207791886824631,0.429396256458308,2066.47267619598,2.48059253196716e-06,503069254,1081,2219314944.0,9745200.0,4184552.3984375,2024.9734954834,0.01193787
25,3,640638094,False,0.389648735523224,3160,4200,4720,0.00481876268615953,0.000113908178125876,0.15018984026529,1318.51674512184,0.00034260808819828,503069254,723,1131452694784.0,2455311608.0,368762858.207031,279680.071998596,3.0077567198
26,1,640636782,False,0.284048646688461,5400,2180,5120,0.00792505336733071,0.00281280931085348,3.63754105567932,1293.20568847656,0.00056346152734375,503069254,810,56930594816.0,163526400.0,594833984.0,459968.59375,0.20031984
27,2,640635480,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,445,103970267136.0,448366496.0,0.0,0.0,0.5492489576
28,2,640635702,False,0.106479570269585,8330,3930,8430,7.34737387368286e-05,5.90602212469094e-06,0.00303909182548523,514.575073242188,5.22389227294922e-06,503069254,632,133797879808.0,722043008.0,2194355.0,4264.40185546875,0.8845026848
29,1,640636631,False,0.491253554821014,5370,1150,5510,0.0278366564016593,0.000274088913222455,0.268680552663012,980.267860907407,0.00197915196342773,503069254,993,2487632481792.0,5894562596.0,1583754336.0,1615634.25585938,7.2208391801
30,2,640635909,False,0.318483650684357,8870,6800,6500,0.00354415705701239,2.73573859885801e-05,0.0144423190504313,527.912963867188,0.000251985198828125,503069254,771,1494971983616.0,7519073792.0,108592864.0,205702.203125,9.2108653952
31,1,640636734,False,0.00141524383798242,9490,4260,5350,8.57764661714906e-08,2.16709208937997e-08,9.01510428739289e-06,416.000055169423,6.0986010313034e-09,503069254,877,15279051476.418,229729500.0,2071.03540039062,4.97844982147217,0.2814186375
32,1,640637083,False,0.9980588555336,7890,4000,3030,2.66192923563461,0.00286365410185109,5.27944350992594,1843.60377411269,0.189259888012193,503069254,343,13661934681888.0,53951302172.0,284832852104.019,154497867.765055,66.0903451607
33,1,640636538,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,1116,599757184.0,13062600.0,0.0,0.0,0.016001685
34,3,640638166,False,0.284048646688461,5400,2180,5120,0.00822529165823946,0.00145968591978879,1.89301166050252,1296.8623145837,0.000584808099804687,503069254,810,120556294144.0,327052800.0,619114764.0,477394.3671875,0.40063968
35,2,640635268,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,214,56935927808.0,354494688.0,0.0,0.0,0.4342559928
36,2,640636125,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,977,59592544256.0,174786304.0,0.0,0.0,0.2141132224
37,2,640636176,False,0.00525126792490482,7110,3210,8110,1.29658382178024e-06,1.17587880093424e-07,5.73151850923768e-05,487.424257047917,9.21855117797851e-08,503069254,1008,132674742272.0,639976492.0,36680.37109375,75.2534790039062,0.7839712027
38,1,640637240,False,0.00253005162812769,3660,3390,4790,1.96521535222802e-07,1.18620494049537e-06,0.000500944210216403,422.308288574219,1.3972438955307e-08,503069254,132,1747824000.0,9615600.0,4816.87890625,11.4060726165771,0.01177911
39,3,640638211,False,0.471974611282349,4770,3570,1380,0.0109621123675519,0.000570998021760073,0.37863103089233,663.103927619958,0.000779392679296875,503069254,873,409419513856.0,1114257664.0,421892528.0,636238.921875,1.3649656384
40,2,640635492,False,0.424649000167847,4930,3580,10150,0.0104475079830601,4.0440619546953e-05,0.0255383789164078,631.503157036376,0.000742804941773388,503069254,453,7609825747456.0,14994117000.0,382925441.462952,606371.3810395,18.367793325
41,1,640637188,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,503069254,206,10647538688.0,52619400.0,0.0,0.0,0.064458765
