,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,636168086,False,0.0516678877174854,13120,4500,4430,1.21614950362452e-06,8.10751487279049e-07,0.000529069162439555,652.566345214844,9.79455165100097e-07,307321674,957,274982502400.0,986190272.0,521762.84375,799.555236816406,1.2080830832
1,1,636169019,False,0.118565201759338,6770,6060,3060,2.04130956256051e-05,2.26449881754874e-05,0.0122962571867715,543.001263303014,1.64401760528564e-05,307321674,536,223784087552.0,592649984.0,7287376.625,13420.5518798828,0.7259962304
2,3,636170507,False,1.0,9260,2150,2620,0.0598401185244741,0.287911237472145,837.518595665426,2908.9472263008,0.048193674375,307321674,305,170942038016.0,136645500.0,114443147264.0,39341775.0,0.1673907375
3,2,636167048,False,1.0,7500,4460,8450,0.0205513515787549,0.0229668170213699,45.7917900085449,1993.82397460938,0.0165515238,307321674,848,56508800072.0,588303040.0,26939449344.0,13511448.0,0.720671224
4,1,636166650,False,0.211961671710014,9590,2080,1650,0.000107793814836581,0.00212383107282221,1.33155512809753,626.959045410156,8.681433359375e-05,307321674,312782578,5294925824.0,33368400.0,44431864.0,70868.84375,0.04087629
5,3,636170742,False,0.809342503547668,7910,740,7400,0.0175300207162489,0.0562974537851167,75.1764989820123,1335.34456582984,0.014118222540625,307321674,433,89856698368.0,204717600.0,15389952448.0,11525079.625,0.25077906
6,1,636167406,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,307321674,549009215,38362947584.0,144636304.0,0.0,0.0,0.1771794724
7,1,636169204,False,0.235262274742126,9260,3640,1360,1.0163899394533e-05,0.000275530037470162,0.182260751724243,661.491455078125,8.18574010009766e-06,307321674,335,6930521088.0,24252300.0,4420242.5,6682.23681640625,0.0297090675
8,2,636166809,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,307321674,519,112673472256.0,801917988.0,0.0,0.0,0.9823495353
9,1,636167891,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,307321674,1051,7737.322265625,1800.0,0.0,0.0,2.205e-06
