,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,636143342,False,1.0,8670,1500,9250,0.0466067803812602,0.371541023254395,1309.57043457031,3524.69921875,0.03667855065,309113907,573,125554688000.0,80587800.0,105535397888.0,29941674.0,0.098720055
1,2,636143506,False,0.520319700241089,3760,4590,8190,5.79828158306026e-05,0.00011490019824123,0.058155570179224,506.139862060547,4.563125e-05,309113907,800,71945166848.0,324194400.0,18853710.0,37250.0,0.39713814
2,1,636144597,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,115,313892224.0,3266100.0,0.0,0.0,0.0040009725
3,3,636144703,False,0.964674234390259,5460,1720,5820,0.0728590249912247,0.0215931560152893,15.9078974139037,736.710159582042,0.0573385120488769,309113907,48,474865604096.0,2167675192.0,34483154581.0,46806948.6113281,2.6554021102
4,3,636145001,False,0.547519087791443,3730,4120,7020,9.32405450991572e-05,0.00152184376238548,0.574201104657957,377.306211616559,7.33783374023437e-05,309113907,488,4049800960.0,39360600.0,22600900.0,59900.68359375,0.048216735
5,1,636144558,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,164,7111702.0,194400.0,0.0,0.0,0.00023814
6,1,636144161,False,0.3642598092556,9350,5220,5420,0.00103564128864379,8.84854816831648e-05,0.0175922866910696,198.815505981445,0.0008150277953125,309113907,771,646002948448.0,7519073280.0,132277688.0,665328.8125,9.210864768
7,1,636144515,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,226,41077923840.0,251989200.0,0.0,0.0,0.30868677
8,1,636143824,False,0.0126623725518584,2300,3840,4840,1.13105533769878e-07,2.47644909034665e-07,6.47128752137762e-05,261.313165960208,8.90116634368896e-08,309113907,151,29515681280.0,293414400.0,18987.689453125,72.6625823974609,0.35943264
9,1,636143800,False,0.0211401786655188,7590,7350,5630,1.25433736849174e-07,2.19586104321934e-06,0.000604537490289658,275.307708740234,9.87136985778808e-08,309113907,10671,131868920.0,36697500.0,22185.013671875,80.5826110839844,0.0449544375
10,3,636144716,False,0.120417252182961,1870,2800,6600,2.61825699934631e-05,7.28577084209781e-05,0.0174369914910793,239.329397931745,2.06051289489746e-05,309113907,68,16018693120.0,230868000.0,4025643.3515625,16820.5134277344,0.2828133
11,1,636144476,False,0.495740115642548,7840,1080,4530,0.00174375224365106,0.0724470689892769,29.5701904296875,408.162689208984,0.00137229614375,309113907,279,2123977856.0,15462900.0,457240896.0,1120241.75,0.0189420525
12,2,636143288,False,1.0,7940,1200,7560,0.00751600732533168,0.383270740509033,613.957153320312,1601.88891601562,0.0059149388375,309113907,469,11948908544.0,12598200.0,7734754816.0,4828521.5,0.015432795
13,3,636144873,False,0.636906325817108,7590,710,7990,0.00448729512739043,0.00750633819238231,4.39995357017039,586.165112389369,0.00353140638046875,309113907,312782554,81575968768.0,384046208.0,1689785484.0,2882780.71875,0.4704566048
14,2,636143473,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,749,21689065472.0,192878096.0,0.0,0.0,0.2362756676
15,3,636145367,True,1.0,8740,1460,7850,0.999999940541869,0.99953518304856,12149.214640778,12154.8644278065,0.786978808,309113907,997,7808878116864.0,642730432.0,7808669974528.0,642431680.0,0.7873447792
16,2,636143053,False,0.655846893787384,7130,5120,9500,0.0011918072042705,0.002024847548455,1.09296178817749,539.774841308594,0.00093792706875,309113907,131,50425016320.0,378129600.0,413281184.0,765654.75,0.46320876
17,1,636144518,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,223,4211960320.0,128221200.0,0.0,0.0,0.15707097
18,2,636143431,False,0.808311581611633,8350,1310,6340,0.0359792851835558,0.03059714846313,17.1180152893066,559.464416503906,0.02831493665,309113907,687,160193380352.0,755437504.0,12931591168.0,23114234.0,0.9254109424
19,2,636143095,False,0.145951792597771,10590,7190,5860,5.77305455866853e-05,0.000146982740261592,0.0241129007190466,164.052597045898,4.54327186523437e-05,309113907,190,401912896.0,252328496.0,6084372.0,37087.93359375,0.3091024076
20,3,636145448,False,0.12245537340641,5480,3010,9020,4.42193493766915e-06,1.9110449560889e-06,0.000734938651689324,384.574234817286,3.47996929321289e-06,309113907,1102,289194090496.0,1486512000.0,1092495.125,2840.79125976562,1.8209772
21,2,636143056,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,135,1984029568.0,19389600.0,0.0,0.0,0.02375226
22,1,636143941,False,0.204420000314713,4340,4470,1620,6.1826485821676e-05,4.99148332738222e-05,0.0129867168506369,260.177506341542,4.86561370077744e-05,309113907,1057,179582317056.0,795741324.0,10334067.2611389,39719.2955165505,0.9747831219
23,2,636143619,False,0.227366462349892,7080,5420,6020,0.000104818933911616,0.000211623919312842,0.0761211887001991,359.700317382812,8.24902845703125e-05,309113907,946,53991899136.0,318201312.0,24221862.0,67339.0078125,0.3897966072
24,3,636145481,True,1.0,8740,1460,7850,2.58151036701212e-05,1.0,10416.1192872555,10416.1192872555,2.03159407226562e-05,309113907,484682512,172745520.0,16584.44140625,172745520.0,16584.44140625,2.03159407226562e-05
25,1,636144370,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,437,83121520640.0,831773696.0,0.0,0.0,1.0189227776
26,2,636143821,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,549009219,1150381696.0,6260400.0,0.0,0.0,0.00766899
27,1,636144174,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,749,19390142464.0,192878096.0,0.0,0.0,0.2362756676
28,3,636144968,False,0.752583205699921,9170,1100,6760,0.0110362755086092,0.00777696964904382,3.46911590969703,446.075536648591,0.0086853154609375,309113907,430,128642711552.0,911673024.0,3162699392.0,7090053.4375,1.1167994544
29,2,636142985,False,0.632570624351501,8960,2350,6170,0.0107536268903103,0.0128488438203931,7.02010250091553,546.360595703125,0.008462876975,309113907,26,80420003840.0,537672576.0,3774516480.0,6908471.0,0.6586489056
30,3,636144981,False,0.32894578576088,6170,830,8260,0.00053151022540052,0.000825103093824396,0.316556109963566,383.656433157112,0.000418287308496094,309113907,450,51470792704.0,413838016.0,131002952.5,341459.02734375,0.5069515696
31,2,636143141,False,0.710867285728455,8420,2370,9480,0.00406261813679078,0.0730613172054291,38.6603202819824,529.148986816406,0.00319719456875,309113907,249,8313568768.0,35722800.0,1381054848.0,2609954.75,0.04376043
32,2,636143226,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,364,12709095424.0,74927696.0,0.0,0.0,0.0917864276
33,1,636143918,False,0.834172606468201,9650,2840,2200,0.0294196962332752,0.000984973157756031,0.356647789478302,362.088836669922,0.02315267885,309113907,1089,2969968355840.0,19188488192.0,6843531776.0,18900146.0,23.5058980352
34,1,636144148,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,792,4012787124.0,309593712.0,0.0,0.0,0.3792522972
35,1,636144230,False,0.000421409873524681,5090,4750,2260,9.00712628964093e-10,3.26830225105823e-08,9.30649093788816e-06,284.750030517578,7.08841793239117e-10,309113907,662,3106621952.0,17704800.0,164.769561767578,0.57864636182785,0.02168838
36,1,636143174,False,0.339242100715637,7100,410,4290,8.36927466016653e-05,0.000498518580570817,0.208549067378044,418.337585449219,6.5864421875e-05,309113907,312782550,11019541504.0,107853296.0,22492704.0,53766.875,0.1321202876
37,2,636143579,False,0.999962031841278,10040,2280,8830,0.0350994936290765,0.206369340419769,270.676116943359,1311.61010742188,0.0276225593,309113907,902,56418320384.0,109265400.0,29575532544.0,22549028.0,0.133850115
38,3,636145329,False,0.545463144779205,7210,3180,6420,0.000236974239978432,0.000254466053451283,0.0834154189201881,327.805684840229,0.0001864937159935,309113907,958,41152266880.0,598271424.0,49905061.4609375,152239.768157959,0.7328824944
39,2,636143019,False,0.417883843183517,8980,6530,7000,0.000104519935695839,0.00013638410018757,0.0583976022899151,428.184844970703,8.2254979296875e-05,309113907,78,1002565696.0,492336896.0,28751294.0,67146.921875,0.6031126976
40,2,636143166,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,287,300911936.0,3490200.0,0.0,0.0,0.004275495
41,1,636144556,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,606826663,248520896.0,7274700.0,0.0,0.0,0.0089115075
42,1,636144287,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,587,3591730176.0,41567400.0,0.0,0.0,0.050920065
43,2,636143590,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,914,1142936576.0,5249700.0,0.0,0.0,0.0064308825
44,3,636144932,False,0.360913634300232,10550,6500,6670,2.67398596293709e-05,1.09137759202409e-06,0.0014187111016695,1299.9269107572,2.1043704108429e-05,309113907,370,1352678417000.0,15740229680.0,22330838.5898438,17178.5339660645,19.281781358
45,3,636145120,False,1.0,8290,360,7110,0.0551413838958269,0.0775890954743932,121.765844810306,1569.36801577346,0.04339510315,309113907,671,101372364800.0,456566400.0,55594193408.0,35424574.0,0.55929384
46,1,636144095,False,0.0390569940209389,9500,6070,3990,2.1859667118017e-06,1.09818029159214e-05,0.00215815287083387,196.520812988281,1.72030957946777e-06,309113907,866,1154964224.0,127878304.0,275980.9375,1404.33435058594,0.1566509224
47,1,636144243,False,0.334053784608841,8140,2190,1340,0.00047141644227902,0.00457995710894465,1.94069635868073,423.736785888672,0.000370994771875,309113907,643,11850639360.0,66125700.0,128329904.0,302852.875,0.0810039825
48,2,636143042,False,0.0798655599355698,7110,5780,5740,4.93724307640402e-06,3.43770698236767e-05,0.00821786466985941,239.05078125,3.88550590209961e-06,309113907,118,4310193152.0,92266200.0,758231.1875,3171.84155273438,0.113026095
49,3,636145112,False,0.0392529368400574,5200,4760,9180,1.802140555359e-07,3.26959992039786e-06,0.000742489436106807,227.088773606423,1.41824651043117e-07,309113907,662,4969364096.0,35409600.0,26291.2539367676,115.77522534132,0.04337676
50,2,636143504,False,1.0,7920,4200,8120,0.0461146440326893,0.0365799479186535,51.2517738342285,1401.08935546875,0.03629124975,309113907,797,189134490624.0,809883904.0,41507987456.0,29625510.0,0.9921077824
51,3,636144833,False,1.0,8300,1330,9080,0.0339388916866761,0.165598197997032,330.076083867646,1993.2347565374,0.0267091901125,309113907,312782612,82955910144.0,131664600.0,43459335552.0,21803420.5,0.161289135
52,3,636145433,False,0.544218242168427,5360,2030,6640,0.00131261916353683,0.0127329199782917,4.77872384390751,375.304631777687,0.00103300352609863,309113907,1085,5812043776.0,66227400.0,316482455.5,843268.184570312,0.081128565
53,1,636144585,False,0.277317255735397,7820,1860,5690,5.04349228452159e-05,8.07935139164329e-05,0.025749683380127,318.709777832031,3.96912178222656e-05,309113907,129,4847109120.0,401034592.0,10326514.0,32400.994140625,0.4912673752
54,1,636144595,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,118,4817971200.0,92266200.0,0.0,0.0,0.113026095
55,2,636143151,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,263,7725540352.0,41650200.0,0.0,0.0,0.051021495
56,1,636144130,False,0.168565034866333,5770,2030,5030,2.39969599358708e-05,0.000552007404621691,0.19631053507328,355.630249023438,1.88851000488281e-05,309113907,819,2303008256.0,27927900.0,5482541.0,15416.408203125,0.0342116775
57,3,636145003,False,0.304463297128677,4520,6810,3070,0.000228657473155524,1.88615365991521e-05,0.00911032597388043,483.010804872068,0.000179948596363634,309113907,493,1568424275968.0,7788167872.0,70952748.0532227,146896.813358068,9.5405056432
58,2,636143523,False,0.999682366847992,10090,2470,8430,0.133451395625936,0.0102957507535752,5.39198110017203,523.709366050812,0.105023426500132,309113907,822,806371358720.0,8327067296.0,44899389479.8926,85733409.3878632,10.2006574376
59,1,636144159,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,773,17318586368.0,127188896.0,0.0,0.0,0.1558063976
60,1,636144415,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,362,82832138240.0,622525504.0,0.0,0.0,0.7625937424
61,2,636143698,False,0.745878994464874,8660,1830,7020,0.030548118102036,0.0402200184762478,21.8132915496826,542.34912109375,0.024040723,309113907,1037,61375569920.0,487943104.0,10643645440.0,19625080.0,0.5977303024
62,2,636143871,False,0.998679161071777,10000,2530,8320,0.0281497402568039,0.123034663498402,97.0199127197266,788.557556152344,0.02215325035,309113907,484682508,39211425792.0,146985296.0,14260500480.0,18084286.0,0.1800569876
63,3,636145382,False,0.705777406692505,5330,1730,6020,0.0292943298700593,0.0174616190711823,11.5997276361012,664.298516009019,0.0230540181730469,309113907,1015,231883980800.0,1077769856.0,12501836784.0,18819606.671875,1.3202680736
64,2,636143457,False,1.0,8300,1230,8870,0.252401460586163,0.4471695125103,1376.38134765625,3077.98559570312,0.1986346124,309113907,721,590690254848.0,362615744.0,499097534464.0,162150704.0,0.4442042864
65,3,636144699,False,1.0,8430,400,7120,0.095335591729211,0.232889757898659,367.213981879938,1576.77171032884,0.0750270948,309113907,41,163450300416.0,262985408.0,96571918848.0,61246608.0,0.3221571248
66,3,636144875,False,0.964674234390259,5460,1720,5820,0.0224752324795779,0.0319409602334752,28.1165188742314,880.265297871802,0.0176875327179687,309113907,296,104014958592.0,452046592.0,12709976536.0,14438802.21875,0.5537570752
67,2,636143429,False,0.00085232371930033,8230,4730,5790,3.68918205957138e-09,8.00396975364492e-08,1.70284438354429e-05,212.749984741211,2.90330827236175e-09,309113907,681,1136754688.0,29610900.0,504.227569580078,2.3700475692749,0.0362733525
68,1,636144535,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,309113907,202,96257720320.0,817713024.0,0.0,0.0,1.0016984544
